Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HORBURY,44155.241,44992.369,49071.876,50596.829,52262.411,54047.131,56393.264,59575.474,62922.589,66297.765,69599.784,72835.78,76973.85,80589.569,84347.977,88071.711,91827.999,93698.288,95570.829,97764.817,99701.371,101394.43,102829.896,103924.43,105003.418,106452.544,106640.889,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
HOUGHTON MAIN,39446.252,40296.411,41672.896,43581.635,45559.007,47471.99,50077.524,53253.092,56310.336,59448.832,62924.891,66724.078,70777.847,74591.118,78321.99,81930.674,84391.754,85329.188,86224.178,87372.305,88307.48,88996.754,89458.786,89759.564,90099.974,90831.912,91006.817,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
HULL EAST 33/11KV,55742.193,56734.378,58308.051,60423.138,62877.476,65654.66,69239.939,73786.611,78551.26,83425.141,88353.33,93223.139,98660.827,103543.467,108326.456,112851.046,116927.195,119056.595,121043.098,123217.495,125057.327,126602.343,127844.256,128743.573,129667.349,130935.104,131135.627,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
HUMBER ROAD,51129.981,51262.598,52337.385,52500.522,52675.956,52863.658,53064.394,53276.741,53500.719,53735.87,53981.703,54239.169,54506.213,54781.743,55065.134,55355.716,55652.256,55953.053,56258.434,56567.319,56878.597,57191.15,57503.909,57815.312,58124.261,58429.748,58727.666,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
HUNMANBY,32093.134,32330.87,32925.932,33875.76,34895.908,35866.436,37335.75,39031.909,40554.014,42124.642,44073.455,46504.409,49010.412,51404.952,53627.056,55796.778,56981.075,57210.253,57432.515,57973.067,58390.756,58667.54,58812.09,58880.74,58989.828,59392.203,59464.008,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
ICI FIBRES,35817.127,36070.474,37858.842,38436.906,39059.366,39746.532,40721.559,41942.404,43144.9,44407.504,45639.608,46845.957,48485.688,49930.916,51464.266,52992.498,54602.993,55425.033,56250.938,57221.199,58068.785,58818.188,59464.704,59965.985,60458.372,61121.37,61224.616,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
IDLE,55721.067,56269.993,57121.179,58461.202,60213.842,62162.079,64814.33,68165.777,71511.366,74912.417,78165.402,81183.168,85373.469,89003.822,92829.73,96617.403,100592.6,102528.43,104433.796,106710.521,108690.233,110426.23,111893.994,112974.637,114029.71,115496.453,115555.239,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
ILKLEY,49996.995,50807.772,51779.715,52959.249,54503.491,56152.238,58421.878,61235.411,63950.329,66716.469,69551.049,72519.478,76378.882,79801.285,83361.606,86909.964,90228.902,91648.318,93022.431,94757.063,96251.226,97502.863,98516.529,99243.65,99974.238,101111.073,101174.75,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
INGS LANE,27856.07,28101.014,29666.96,30494.392,31396.727,32371.261,33702.499,35267.138,36812.037,38376.566,40096.988,42069.625,44313.375,46228.053,48239.788,50164.381,51774.922,52415.557,53011.478,53781.142,54408.192,54855.195,55177.986,55375.29,55600.717,55976.37,56130.381,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
IVESON HOUSE,55483.866,56479.263,57509.81,58853.187,60537.651,62417.223,64990.492,68104.159,71057.162,74204.459,77267.778,80240.598,84500.916,88194.876,91994.854,95795.156,99812.115,101680.613,103511.811,105886.773,107953.361,109771.808,111310.425,112450.163,113560.538,115119.453,115216.453,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
