Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
BOWESFIELD 66/11KV,46747.156,47242.424,47751.005,48272.973,48808.344,49357.078,49919.079,50494.194,51082.212,51682.866,52295.831,52920.726,53557.115,54204.501,54862.333,55530.003,56206.845,56892.137,57585.099,58284.895,58990.633,59701.362,60416.075,61133.708,61851.959,62570.232,63288.526,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
BRANCEPETH,34524.748,34551.961,34592.382,34645.631,34711.312,34789.014,34878.309,34978.752,35089.883,35211.225,35342.285,35482.554,35631.506,35788.6,35953.277,36124.963,36303.068,36486.984,36676.089,36869.744,37067.292,37268.062,37471.365,37676.497,37882.014,38087.546,38293.092,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
BREAMISH STREET,21461.542,21341.311,24423.195,24321.711,24228.983,24144.6,24068.152,23999.229,23937.421,23882.317,23833.509,23790.589,23753.146,23720.774,23693.064,23669.609,23650.001,23633.834,23620.701,23610.195,23601.911,23595.444,23590.387,23586.335,23582.495,23578.666,23574.846,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
BRENDA TRADING,38716.163,38498.596,42747.086,42563.355,42395.426,42242.558,42104.01,41979.04,41866.909,41766.877,41678.206,41600.157,41531.993,41472.976,41422.372,41379.445,41343.459,41313.681,41289.376,41269.812,41254.257,41241.979,41232.247,41224.329,41216.795,41209.281,41201.786,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CAMPLESHON ROAD,32303.004,32158.209,32027.47,31910.215,31805.868,31713.851,31633.584,31564.486,31505.972,31457.455,31418.346,31388.055,31365.988,31351.549,31344.141,31343.164,31348.014,31358.088,31372.778,31391.476,31413.57,31438.445,31465.487,31494.077,31522.991,31551.921,31580.864,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CARLEY HILL,25124.153,24983.536,24854.131,24735.457,24627.032,24528.376,24439.007,24358.446,24286.214,24221.83,24164.815,24114.692,24070.982,24033.207,24000.889,23973.552,23950.719,23931.914,23916.66,23904.482,23894.905,23887.454,23881.654,23877.031,23872.655,23868.291,23863.939,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CARLIN HOW T3 T4,30620.515,30565.974,30523.933,30493.954,30475.591,30468.392,30471.892,30485.621,30509.099,30541.84,30583.346,30633.113,30690.628,30755.369,30826.807,30904.403,30987.61,31075.873,31168.629,31265.305,31365.321,31468.087,31573.006,31679.473,31786.265,31893.071,31999.891,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CARR HILL,43877.004,43631.281,43405.141,43197.743,43008.246,42835.81,42679.595,42538.763,42412.477,42299.898,42200.19,42112.517,42036.045,41969.938,41913.363,41865.486,41825.474,41792.497,41765.722,41744.32,41727.459,41714.312,41704.048,41695.84,41688.065,41680.31,41672.575,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CATTERICK CAMP,46836.009,47467.698,48853.793,49509.693,50178.003,50858.836,51552.237,52258.186,52976.594,53707.305,54450.095,55204.674,55970.685,56747.701,57535.231,58332.715,59139.525,59954.967,60778.28,61608.635,62445.134,63286.815,64132.646,64981.529,65831.055,66680.598,67530.158,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CLOSE,89054.209,88557.323,91141.902,90722.758,90339.928,89991.709,89676.399,89392.299,89137.708,88910.93,88710.268,88534.027,88380.512,88248.03,88134.89,88039.402,87959.876,87894.624,87841.96,87800.197,87767.651,87742.638,87723.477,87708.486,87694.368,87680.287,87666.243,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CONEYTHORPE,39454.853,39460.921,40348.304,40384.601,40435.296,40499.892,40577.872,40668.704,40771.839,40886.712,41012.741,41149.326,41295.853,41451.688,41616.184,41788.674,41968.476,42154.893,42347.207,42544.686,42746.582,42952.13,43160.545,43371.031,43581.954,43792.897,44003.861,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CONSETT,56571.193,56565.277,56581.509,56619.202,56677.646,56756.111,56853.841,56970.059,57103.965,57254.735,57421.525,57603.465,57799.665,58009.21,58231.164,58464.567,58708.436,58961.766,59223.529,59492.674,59768.128,60048.794,60333.553,60621.261,60909.591,61197.948,61486.33,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CORPORATION STREET,39301.745,39082.307,38880.402,38695.276,38526.179,38372.357,38233.06,38107.538,37995.04,37894.817,37806.121,37728.202,37660.313,37601.708,37551.639,37509.36,37474.125,37445.191,37421.811,37403.243,37388.743,37377.568,37368.975,37362.222,37355.856,37349.506,37343.173,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CRAMLINGTON T1 T3,43024.045,42784.904,43742.664,43541.069,43357.015,43189.68,43038.241,42901.88,42779.775,42671.107,42575.057,42490.807,42417.539,42354.436,42300.68,42255.456,42217.947,42187.338,42162.814,42143.561,42128.765,42117.613,42109.291,42102.988,42097.11,42091.252,42085.415,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
CRAMLINGTON T2 T4,29700.29,29534.45,29381.862,29241.959,29114.172,28997.932,28892.672,28797.825,28712.824,28637.102,28570.094,28511.234,28459.957,28415.699,28377.895,28345.981,28319.394,28297.571,28279.949,28265.966,28255.061,28246.672,28240.238,28235.197,28230.452,28225.722,28221.008,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DARLEY,5939.583,5941.807,5946.328,5953.077,5961.984,5972.974,5985.972,6000.9,6017.674,6036.212,6056.426,6078.228,6101.525,6126.223,6152.226,6179.432,6207.74,6237.046,6267.24,6298.214,6329.855,6362.046,6394.671,6427.608,6460.611,6493.617,6526.626,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DARLINGTON 132/6KV,2935.365,2918.945,2903.834,2889.978,2877.318,2865.8,2855.367,2845.963,2837.532,2830.018,2823.365,2817.517,2812.418,2808.013,2804.245,2801.059,2798.4,2796.21,2794.436,2793.021,2791.91,2791.048,2790.378,2789.846,2789.343,2788.841,2788.34,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
