Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HOWDON,0,0,0,0,0,0,0,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
HUNTINGTON NEW LANE,0,0,0,0,0,0,0,0.028,0.046,0.057,0.065,0.084,0.073,0.067,0.063,0.058,0.054,0.051,0.049,0.046,0.044,0.042,0.043,0.044,0.047,0.046,0.043,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
HUSTHWAITE 33/11KV,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.324,0.411,0.467,0.507,0.596,0.547,0.516,0.494,0.472,0.454,0.44,0.428,0.415,0.404,0.395,0.399,0.403,0.419,0.411,0.401,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
JARROW,0,0,0,0,0,0,0,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
KENTON,0,0,0,0,0,0,0,0.004,0.006,0.008,0.009,0.012,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.007,0.006,0.006,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
KIELDER,0,0,0,0,0,0,0,0.011,0.019,0.023,0.027,0.034,0.03,0.028,0.026,0.024,0.022,0.021,0.02,0.019,0.018,0.017,0.018,0.018,0.019,0.019,0.018,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
KILLINGWORTH,0,0,0,0,0,0,0,0.003,0.005,0.006,0.007,0.009,0.008,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.005,0.005,0.005,0.004,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
KIRBYMOORSIDE,0.072,0.072,0.073,0.073,0.072,0.072,0.072,0.272,0.401,0.484,0.543,0.675,0.603,0.557,0.524,0.491,0.465,0.443,0.426,0.406,0.39,0.376,0.383,0.389,0.413,0.401,0.386,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
LINTON 66/20KV,0,0,0,0,0,0,0,0.121,0.199,0.249,0.285,0.365,0.321,0.293,0.274,0.254,0.238,0.225,0.214,0.202,0.193,0.184,0.188,0.192,0.206,0.199,0.19,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
LONGBENTON,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.013,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.007,0.007,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
LOW SPENNYMOOR,0,0,0,0,0,0,0,0.046,0.076,0.095,0.109,0.14,0.123,0.112,0.105,0.097,0.091,0.086,0.082,0.077,0.074,0.07,0.072,0.074,0.079,0.076,0.073,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
LYNEMOUTH,2.301,2.301,2.301,2.301,2.301,2.301,2.301,2.334,2.355,2.368,2.378,2.399,2.387,2.38,2.375,2.369,2.365,2.362,2.359,2.356,2.353,2.351,2.352,2.353,2.357,2.355,2.352,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MADDISON STREET,3.804,3.804,3.805,3.805,3.805,3.805,3.804,4.161,4.391,4.539,4.646,4.882,4.752,4.67,4.611,4.552,4.506,4.468,4.436,4.401,4.372,4.347,4.36,4.371,4.413,4.392,4.364,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MALLEABLE,0,0,0,0,0,0,0,0.008,0.014,0.017,0.02,0.025,0.022,0.02,0.019,0.017,0.016,0.015,0.015,0.014,0.013,0.013,0.013,0.013,0.014,0.014,0.013,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MALTON,0.238,0.238,0.246,0.244,0.243,0.242,0.241,0.644,0.904,1.072,1.192,1.459,1.312,1.219,1.152,1.086,1.034,0.99,0.954,0.915,0.882,0.854,0.868,0.88,0.927,0.904,0.872,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MEADOWFIELD,7.608,7.608,7.608,7.608,7.608,7.608,7.608,7.631,7.645,7.655,7.662,7.677,7.668,7.663,7.659,7.656,7.653,7.65,7.648,7.646,7.644,7.643,7.643,7.644,7.647,7.645,7.644,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MELROSEGATE 33/11KV,0,0,0,0,0,0,0,0.012,0.019,0.024,0.028,0.036,0.031,0.029,0.027,0.025,0.023,0.022,0.021,0.02,0.019,0.018,0.018,0.019,0.02,0.019,0.018,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MILLBANK LANE,0,0,0,0,0,0,0,0.016,0.026,0.032,0.037,0.047,0.042,0.038,0.035,0.033,0.031,0.029,0.028,0.026,0.025,0.024,0.024,0.025,0.027,0.026,0.025,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MONKSEATON,0,0,0,0,0,0,0,0.052,0.085,0.106,0.122,0.156,0.137,0.125,0.117,0.108,0.101,0.096,0.091,0.086,0.082,0.078,0.08,0.082,0.088,0.085,0.081,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MOOR MONKTON PUMPS,0,0,0,0,0,0,0,0.016,0.026,0.032,0.037,0.047,0.042,0.038,0.035,0.033,0.031,0.029,0.028,0.026,0.025,0.024,0.024,0.025,0.027,0.026,0.025,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MORPETH,15.016,15.016,15.016,15.016,15.016,15.016,15.016,15.25,15.401,15.498,15.568,15.722,15.637,15.583,15.545,15.506,15.476,15.451,15.43,15.407,15.388,15.372,15.38,15.387,15.415,15.401,15.383,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
MOUNT ROAD,0,0,0,0,0,0,0,0.005,0.009,0.011,0.013,0.016,0.014,0.013,0.012,0.011,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.009,0.009,0.009,0.009,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NEWBURN HAUGH,0,0,0,0,0,0,0,0.002,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NEWBY,0,0,0.001,0,0,0,0,0.086,0.141,0.176,0.202,0.259,0.227,0.208,0.194,0.18,0.168,0.159,0.152,0.143,0.136,0.13,0.133,0.136,0.146,0.141,0.134,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NEWCASTLE AIRPORT,0,0,0,0,0,0,0,0.065,0.108,0.135,0.154,0.198,0.174,0.159,0.148,0.137,0.129,0.122,0.116,0.11,0.104,0.1,0.102,0.104,0.112,0.108,0.103,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NEWTON AYCLIFFE SOUTH,0,0,0,0,0,0,0,0.016,0.026,0.033,0.037,0.048,0.042,0.038,0.036,0.033,0.031,0.029,0.028,0.026,0.025,0.024,0.025,0.025,0.027,0.026,0.025,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NORTH STREET,0,0,0,0,0,0,0,0.061,0.1,0.125,0.144,0.184,0.162,0.148,0.138,0.128,0.12,0.113,0.108,0.102,0.097,0.093,0.095,0.097,0.104,0.1,0.096,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NORTH TEES T1 T2,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NORTH TEES T3 T4,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.013,0.012,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.008,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NORTHALLERTON,0,0,0,0,0,0,0,0.153,0.251,0.315,0.36,0.462,0.406,0.371,0.346,0.32,0.301,0.284,0.271,0.256,0.243,0.233,0.238,0.243,0.261,0.252,0.24,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
NORTON 132/11KV,7.798,7.798,7.799,7.798,7.798,7.798,7.798,7.831,7.851,7.865,7.874,7.896,7.884,7.877,7.871,7.866,7.862,7.858,7.855,7.852,7.85,7.847,7.848,7.849,7.853,7.851,7.849,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
OATLANDS,0,0,0,0,0,0,0,0.067,0.11,0.138,0.158,0.202,0.177,0.162,0.151,0.14,0.131,0.124,0.118,0.112,0.106,0.102,0.104,0.106,0.114,0.11,0.105,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
OFFERTON 33/11KV,0,0,0,0,0,0,0,0.013,0.021,0.026,0.03,0.038,0.034,0.031,0.029,0.026,0.025,0.023,0.022,0.021,0.02,0.019,0.02,0.02,0.022,0.021,0.02,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
PALLION TRADING,0,0,0,0,0,0,0,0.005,0.008,0.009,0.011,0.014,0.012,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.007,0.008,0.008,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
PETERLEE WEST,13.814,13.814,13.814,13.814,13.814,13.814,13.814,13.848,13.869,13.883,13.893,13.915,13.903,13.895,13.89,13.884,13.88,13.876,13.873,13.87,13.868,13.865,13.866,13.867,13.871,13.869,13.867,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
PILGRIM,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
POTTER HOUSE T1 T3,7.608,7.608,7.61,7.61,7.609,7.609,7.609,7.695,7.751,7.787,7.812,7.869,7.838,7.818,7.804,7.789,7.778,7.769,7.761,7.753,7.746,7.74,7.743,7.745,7.755,7.75,7.744,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
POTTER HOUSE T4 T5,0,0,0,0,0,0,0,0.012,0.019,0.024,0.027,0.035,0.031,0.028,0.026,0.024,0.023,0.022,0.021,0.019,0.018,0.018,0.018,0.018,0.02,0.019,0.018,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
PRISSICK,0,0,0.001,0.001,0,0,0,0.005,0.008,0.01,0.012,0.015,0.013,0.012,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RAVENSCAR,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.151,0.155,0.159,0.161,0.166,0.163,0.161,0.16,0.159,0.158,0.157,0.156,0.156,0.155,0.154,0.155,0.155,0.156,0.155,0.155,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RAWCLIFFE LANE,0,0,0,0,0,0,0,0.016,0.026,0.032,0.037,0.047,0.042,0.038,0.036,0.033,0.031,0.029,0.028,0.026,0.025,0.024,0.024,0.025,0.027,0.026,0.025,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
REDCAR,0.475,0.475,0.478,0.477,0.477,0.477,0.476,0.529,0.563,0.585,0.601,0.635,0.616,0.604,0.595,0.586,0.58,0.574,0.569,0.564,0.56,0.556,0.558,0.56,0.566,0.563,0.559,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RESERVOIR,0.261,0.261,0.262,0.262,0.262,0.262,0.262,0.596,0.811,0.95,1.049,1.27,1.149,1.072,1.017,0.962,0.919,0.882,0.853,0.82,0.793,0.77,0.782,0.792,0.831,0.811,0.786,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RICHMOND T1,0,0,0.001,0,0,0,0,0.193,0.318,0.398,0.456,0.583,0.513,0.469,0.437,0.405,0.38,0.359,0.342,0.323,0.308,0.294,0.301,0.307,0.329,0.318,0.303,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RICHMOND T2,0,0,0,0,0,0,0,0.055,0.09,0.112,0.129,0.165,0.145,0.132,0.123,0.114,0.107,0.101,0.097,0.091,0.087,0.083,0.085,0.087,0.093,0.09,0.086,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RIPON,0,0,0,0,0,0,0,0.083,0.136,0.17,0.195,0.25,0.22,0.201,0.187,0.173,0.163,0.154,0.146,0.138,0.132,0.126,0.129,0.131,0.141,0.136,0.13,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RISE CARR,0,0,0,0,0,0,0,0.019,0.031,0.038,0.044,0.056,0.05,0.045,0.042,0.039,0.037,0.035,0.033,0.031,0.03,0.028,0.029,0.03,0.032,0.031,0.029,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
ROMANBY,0,0,0,0,0,0,0,0.075,0.123,0.154,0.177,0.226,0.199,0.182,0.17,0.157,0.148,0.139,0.133,0.125,0.119,0.114,0.117,0.119,0.128,0.123,0.118,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
RUDBY,0,0,0,0,0,0,0,0.049,0.08,0.1,0.114,0.147,0.129,0.118,0.11,0.102,0.095,0.09,0.086,0.081,0.077,0.074,0.076,0.077,0.083,0.08,0.076,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SCARBOROUGH 33/11KV,0,0,0.001,0.001,0.001,0.001,0,0.113,0.186,0.233,0.266,0.341,0.3,0.274,0.255,0.237,0.222,0.21,0.2,0.189,0.18,0.172,0.176,0.179,0.192,0.186,0.177,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SEGHILL,0,0,0,0,0,0,0,0.143,0.234,0.294,0.336,0.43,0.378,0.346,0.322,0.299,0.28,0.265,0.252,0.238,0.227,0.217,0.222,0.226,0.243,0.235,0.224,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SESSAY BRIDGE_SOWERBY,0,0,0,0,0,0,0,0.06,0.098,0.123,0.14,0.18,0.158,0.144,0.135,0.125,0.117,0.111,0.105,0.1,0.095,0.091,0.093,0.095,0.101,0.098,0.093,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SEVERUS HILL,0,0,0,0,0,0,0,0.017,0.028,0.035,0.04,0.051,0.045,0.041,0.038,0.035,0.033,0.031,0.03,0.028,0.027,0.026,0.026,0.027,0.029,0.028,0.026,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SHERIFF HUTTON,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.208,0.287,0.338,0.375,0.455,0.411,0.383,0.363,0.343,0.327,0.313,0.303,0.291,0.281,0.272,0.277,0.28,0.295,0.288,0.278,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SHOTTON,0,0,0.001,0.001,0.001,0,0,0.052,0.085,0.107,0.122,0.156,0.138,0.126,0.117,0.109,0.102,0.096,0.092,0.087,0.082,0.079,0.081,0.082,0.088,0.085,0.081,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SIMONSIDE,0,0,0,0,0,0,0,0.003,0.005,0.006,0.007,0.009,0.008,0.008,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SKELDERGATE,0,0,0,0,0,0,0,0.007,0.011,0.014,0.016,0.021,0.018,0.017,0.015,0.014,0.013,0.013,0.012,0.011,0.011,0.01,0.011,0.011,0.012,0.011,0.011,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SKERNESIDE,0.35,0.35,0.352,0.352,0.352,0.351,0.351,0.441,0.499,0.537,0.564,0.623,0.59,0.57,0.555,0.54,0.528,0.518,0.51,0.502,0.494,0.488,0.491,0.494,0.504,0.499,0.492,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SPADEADAM 20KV,0,0,0,0,0,0,0,0.073,0.12,0.15,0.172,0.22,0.194,0.177,0.165,0.153,0.143,0.136,0.129,0.122,0.116,0.111,0.114,0.116,0.124,0.12,0.114,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SPENCERBECK,0,0,0,0,0,0,0,0.015,0.025,0.031,0.036,0.046,0.04,0.037,0.034,0.032,0.03,0.028,0.027,0.025,0.024,0.023,0.024,0.024,0.026,0.025,0.024,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SPENNYMOOR 66/20KV,0,0,0,0,0,0,0,0.066,0.108,0.135,0.154,0.198,0.174,0.159,0.148,0.137,0.129,0.122,0.116,0.11,0.104,0.1,0.102,0.104,0.112,0.108,0.103,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
STARBECK,0,0,0.001,0.001,0.001,0,0,0.156,0.257,0.321,0.368,0.471,0.414,0.378,0.353,0.327,0.307,0.29,0.276,0.261,0.248,0.237,0.243,0.248,0.266,0.257,0.245,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
STOKESLEY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.171,0.217,0.247,0.268,0.315,0.289,0.273,0.261,0.249,0.24,0.232,0.226,0.219,0.213,0.208,0.211,0.213,0.221,0.217,0.212,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
STONEY CUT,8.354,8.354,8.358,8.357,8.356,8.356,8.355,8.422,8.464,8.492,8.512,8.555,8.531,8.516,8.505,8.494,8.485,8.478,8.472,8.466,8.46,8.455,8.458,8.46,8.468,8.464,8.458,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SUNDERLAND T1 T2,0,0,0,0,0,0,0,0.003,0.006,0.007,0.008,0.011,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.005,0.005,0.006,0.006,0.006,0.005,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TANFIELD,0,0,0.001,0.001,0,0,0,0.063,0.103,0.129,0.148,0.19,0.167,0.152,0.142,0.132,0.124,0.117,0.111,0.105,0.1,0.096,0.098,0.1,0.107,0.103,0.099,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TEAM VALLEY,0,0,0,0,0,0,0,0.002,0.003,0.004,0.004,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TEMPLE PARK,0,0,0,0,0,0,0,0.005,0.009,0.011,0.013,0.016,0.014,0.013,0.012,0.011,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.009,0.009,0.009,0.008,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
THIRSK,0,0,0,0,0,0,0,0.114,0.188,0.236,0.27,0.345,0.304,0.277,0.259,0.24,0.225,0.213,0.203,0.191,0.182,0.174,0.178,0.182,0.195,0.188,0.179,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
THORNTON DALE,0,0,0.001,0.001,0.001,0.001,0,0.221,0.363,0.454,0.52,0.666,0.585,0.535,0.498,0.462,0.434,0.41,0.39,0.369,0.351,0.336,0.343,0.35,0.376,0.363,0.346,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TORONTO 66/20KV,0.086,0.086,0.087,0.087,0.087,0.087,0.087,0.156,0.201,0.23,0.251,0.297,0.272,0.256,0.244,0.233,0.224,0.216,0.21,0.203,0.198,0.193,0.195,0.197,0.205,0.201,0.196,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TUNSTALL,0,0,0,0,0,0,0,0.008,0.012,0.016,0.018,0.023,0.02,0.018,0.017,0.016,0.015,0.014,0.013,0.013,0.012,0.011,0.012,0.012,0.013,0.012,0.012,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
TYNEMOUTH CENTRAL,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.013,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.007,0.007,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
UNIVERSITY,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
URLAY NOOK,0,0,0,0,0,0,0,0.014,0.023,0.029,0.033,0.042,0.037,0.034,0.032,0.029,0.027,0.026,0.025,0.023,0.022,0.021,0.022,0.022,0.024,0.023,0.022,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
USWORTH,0,0,0,0,0,0,0,0.002,0.004,0.005,0.006,0.007,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WALKER,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.013,0.012,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WANSBECK,0,0,0,0,0,0,0,0.003,0.005,0.007,0.008,0.01,0.009,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WARDLEY,0,0,0,0,0,0,0,0.004,0.007,0.008,0.01,0.012,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.007,0.007,0.006,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WARKWORTH,0,0,0,0,0,0,0,0.228,0.375,0.47,0.538,0.688,0.605,0.553,0.516,0.478,0.449,0.424,0.404,0.381,0.363,0.347,0.355,0.362,0.389,0.375,0.358,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WENSLEYDALE,0,0,0,0,0,0,0,0.207,0.34,0.426,0.488,0.625,0.55,0.502,0.468,0.434,0.407,0.385,0.367,0.346,0.33,0.315,0.322,0.329,0.353,0.341,0.325,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WEST HARTFORD,3.994,3.994,3.994,3.994,3.994,3.994,3.994,4.068,4.116,4.147,4.169,4.218,4.191,4.174,4.162,4.15,4.14,4.132,4.126,4.118,4.112,4.107,4.11,4.112,4.121,4.116,4.111,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WEST SOUTHWICK,0,0,0,0,0,0,0,0.003,0.005,0.006,0.007,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WEST WYLAM,1.773,1.773,1.775,1.775,1.774,1.774,1.774,2.021,2.181,2.284,2.358,2.521,2.431,2.374,2.333,2.292,2.26,2.234,2.212,2.187,2.168,2.15,2.159,2.167,2.195,2.181,2.162,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WESTERHOPE,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.013,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.007,0.007,0.006,0.007,0.007,0.007,0.007,0.007,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WESTOE,0,0,0,0,0,0,0,0.004,0.007,0.009,0.01,0.012,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.007,0.007,0.007,0.006,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WHITBY T1,0,0,0,0,0,0,0,0.021,0.034,0.043,0.049,0.063,0.055,0.05,0.047,0.044,0.041,0.039,0.037,0.035,0.033,0.032,0.032,0.033,0.035,0.034,0.033,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WHITBY T2,0,0,0,0,0,0,0,0.019,0.03,0.038,0.044,0.056,0.049,0.045,0.042,0.039,0.036,0.034,0.033,0.031,0.029,0.028,0.029,0.029,0.032,0.03,0.029,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WHITBY WEST T1,0,0,0,0,0,0,0,0.028,0.046,0.058,0.066,0.085,0.075,0.068,0.064,0.059,0.055,0.052,0.05,0.047,0.045,0.043,0.044,0.045,0.048,0.046,0.044,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
WHITBY WEST T2,0,0,0,0,0,0,0,0.033,0.054,0.068,0.078,0.1,0.088,0.08,0.075,0.069,0.065,0.061,0.058,0.055,0.053,0.05,0.051,0.052,0.056,0.054,0.052,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed wind capacity (MW)
