Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
SELBY,2.442,2.785,3.325,4.522,5.844,6.962,7.954,11.544,15.019,18.567,22.046,25.212,26.111,26.418,26.894,27.132,27.437,27.695,24.467,24.818,25.178,25.535,25.933,26.308,26.589,26.922,26.867,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SELBY ROAD,1.255,1.437,1.643,1.874,2.119,2.353,2.582,3.032,3.49,3.931,4.391,4.624,4.694,4.737,4.789,4.831,4.876,4.923,4.725,4.782,4.837,4.897,4.96,5.013,5.07,5.127,5.123,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SHARLSTON,5.782,6,6.267,6.683,7.135,7.536,7.907,8.892,9.887,10.896,11.921,12.732,13.001,13.107,13.252,13.343,13.448,13.539,12.709,12.83,12.951,13.069,13.201,13.32,13.425,13.537,13.531,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SHEPCOTE TINSLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SHERBURN,19.215,19.392,19.624,20.022,20.462,20.834,21.165,22.36,23.517,24.698,25.857,26.911,27.21,27.312,27.47,27.55,27.651,27.737,26.644,26.761,26.881,27,27.132,27.257,27.35,27.461,27.443,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SHIPLEY,0.66,0.768,0.891,1.024,1.163,1.301,1.439,1.675,1.917,2.141,2.379,2.458,2.477,2.497,2.52,2.541,2.563,2.589,2.547,2.577,2.605,2.638,2.672,2.699,2.731,2.763,2.76,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SHIRLAND LANE,0.209,0.233,0.258,0.28,0.303,0.325,0.348,0.386,0.425,0.46,0.498,0.509,0.511,0.514,0.518,0.521,0.525,0.529,0.523,0.528,0.533,0.538,0.544,0.548,0.553,0.558,0.558,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SILVER STREET,0.074,0.096,0.12,0.146,0.172,0.199,0.226,0.27,0.315,0.357,0.401,0.414,0.416,0.42,0.424,0.428,0.432,0.437,0.432,0.438,0.443,0.45,0.456,0.461,0.467,0.473,0.473,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SILVERWOOD,3.508,3.751,4.057,4.558,5.102,5.587,6.039,7.218,8.406,9.605,10.825,11.763,12.069,12.193,12.361,12.467,12.59,12.698,11.758,11.901,12.044,12.184,12.341,12.482,12.607,12.741,12.733,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SKILLINGS LANE,5.204,5.552,5.975,6.344,6.64,6.99,7.234,6.37,7.462,8.434,9.444,10.397,10.404,10.487,10.63,10.694,10.785,10.858,9.817,9.918,10.027,10.139,10.262,10.377,10.464,10.568,10.548,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
