Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HAWTHORN PIT,15.901,16.01,16.097,16.186,16.286,16.416,16.557,16.702,16.883,17.012,17.194,17.371,17.525,17.706,17.901,18.116,18.345,18.607,18.903,19.224,19.546,19.889,20.251,20.585,20.957,21.329,21.724,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.769,1.802,1.831,1.865,1.905,1.961,2.022,2.094,2.188,2.248,2.342,2.429,2.493,2.581,2.671,2.774,2.881,3.008,3.153,3.319,3.477,3.656,3.847,4.004,4.203,4.394,4.608,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HEBBURN,0.574,0.604,0.628,0.65,0.674,0.704,0.736,0.764,0.797,0.824,0.857,0.892,0.928,0.964,1.005,1.049,1.097,1.149,1.207,1.267,1.33,1.392,1.456,1.525,1.59,1.659,1.726,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HEBBURN WEST,0.105,0.109,0.113,0.116,0.119,0.123,0.128,0.134,0.14,0.145,0.152,0.158,0.163,0.17,0.177,0.184,0.193,0.202,0.213,0.225,0.236,0.249,0.262,0.274,0.288,0.302,0.317,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HEDWORTH,1.333,1.369,1.396,1.421,1.451,1.492,1.537,1.59,1.658,1.703,1.771,1.835,1.882,1.946,2.012,2.087,2.166,2.259,2.365,2.485,2.601,2.731,2.87,2.985,3.129,3.269,3.424,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HEIGHINGTON,0.148,0.155,0.161,0.169,0.177,0.186,0.195,0.202,0.209,0.217,0.224,0.233,0.244,0.253,0.265,0.276,0.289,0.302,0.317,0.33,0.346,0.359,0.373,0.391,0.404,0.419,0.432,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HEXHAM,5.33,5.42,5.496,5.57,5.653,5.754,5.865,5.962,6.081,6.174,6.293,6.414,6.52,6.647,6.79,6.942,7.109,7.29,7.495,6.097,6.318,6.539,6.768,7.01,7.241,7.485,7.728,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HIGH BARMSTON,2.291,2.365,2.426,2.486,2.554,2.637,2.728,2.811,2.912,2.99,3.092,3.194,3.295,3.402,3.521,3.649,3.788,3.942,4.114,4.295,4.482,4.672,4.87,5.072,5.273,5.482,5.693,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HIGH FLATTS,1.798,1.878,1.949,2.027,2.116,2.229,2.352,2.473,2.623,2.733,2.884,3.032,3.166,3.32,3.486,3.668,3.863,4.083,4.332,4.598,4.868,5.151,5.448,5.732,6.036,6.345,6.667,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HOUGHTON,3.516,3.583,3.642,3.706,3.779,3.872,3.974,4.076,4.204,4.296,4.424,4.549,4.66,4.789,4.928,5.081,5.244,5.43,5.64,5.867,6.094,6.336,6.59,6.828,7.089,7.352,7.629,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HOWDON,0.475,0.49,0.503,0.519,0.537,0.56,0.585,0.61,0.643,0.666,0.698,0.73,0.757,0.789,0.824,0.862,0.903,0.95,1.002,1.06,1.117,1.178,1.243,1.302,1.368,1.435,1.505,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
HUNTINGTON NEW LANE,1.667,1.718,1.76,1.802,1.851,1.913,1.981,2.05,2.138,2.199,2.287,2.372,2.446,2.533,2.626,2.729,2.84,2.965,3.107,3.262,3.416,3.581,3.755,3.916,4.095,4.274,4.464,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
