Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
TOLLER LANE,63,107,122,139,179,230,284,340,434,547,647,724,796,879,974,1076,1197,1342,1484,1616,1745,1874,1994,2088,2176,2262,2321,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
TONG STREET,30,51,62,74,94,119,144,174,226,286,343,393,442,495,554,616,685,765,843,911,978,1043,1102,1145,1183,1218,1247,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
UPPER BASINGHALL STREET,34,37,37,39,43,48,53,60,73,90,99,94,93,96,101,107,116,129,143,159,178,200,223,248,275,305,314,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
VARLEY STREET,80,141,164,189,246,315,389,455,566,697,817,913,1004,1108,1226,1351,1496,1667,1835,1986,2131,2276,2410,2514,2608,2700,2768,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
VICTORIA STREET,46,58,60,65,78,93,108,126,158,196,219,212,214,224,239,257,283,318,354,392,436,485,535,584,636,692,711,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WALESBY,54,93,115,143,191,244,297,328,382,445,543,701,810,901,973,1044,1089,1117,1147,1160,1160,1157,1151,1134,1115,1101,1131,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WARREN LANE,28,49,63,81,111,143,173,193,228,267,327,421,484,544,603,658,678,692,706,711,709,704,697,684,669,657,674,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WATH UPON DEARNE,76,141,162,186,246,321,402,444,512,597,675,742,798,865,942,1024,1121,1233,1346,1441,1530,1620,1703,1767,1826,1887,1935,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WAVERLEY BUSINESS PARK,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7,7,8,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WAWNE ROAD,162,328,378,438,588,777,983,1037,1118,1226,1326,1410,1470,1555,1653,1759,1876,2008,2150,2248,2333,2424,2513,2581,2651,2732,2796,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WEELAND ROAD,36,67,77,90,119,155,194,217,254,299,348,404,447,491,537,585,633,686,740,783,823,863,899,924,946,968,994,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WELLINGTON STREET,129,234,264,302,398,518,649,694,763,855,937,998,1045,1111,1189,1275,1377,1496,1619,1716,1805,1899,1989,2062,2135,2214,2272,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
