Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HUMBER ROAD,0.382,0.383,0.383,0.383,0.384,0.384,0.384,0.385,0.386,0.386,0.387,0.388,0.388,0.389,0.389,0.389,0.389,0.39,0.389,0.389,0.39,0.39,0.39,0.39,0.391,0.391,0.391,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
HUNMANBY,2.111,2.271,2.615,3.749,5.024,6.059,6.943,10.268,13.591,17.1,20.591,24.247,25.57,26.111,26.818,27.286,27.804,28.236,24.589,25.151,25.73,26.257,26.866,27.44,27.911,28.423,28.432,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
ICI FIBRES,0.793,0.866,0.961,1.119,1.292,1.446,1.59,1.962,2.338,2.716,3.101,3.506,3.701,3.863,4.033,4.197,4.366,4.537,4.381,4.568,4.75,4.935,5.128,5.305,5.49,5.675,5.676,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
IDLE,0.915,1.058,1.226,1.417,1.619,1.818,2.018,2.342,2.679,2.993,3.33,3.69,3.943,4.244,4.54,4.859,5.184,5.526,5.773,6.131,6.475,6.837,7.203,7.534,7.905,8.266,8.268,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
ILKLEY,1.295,1.424,1.575,1.741,1.917,2.09,2.264,2.546,2.839,3.112,3.405,3.719,3.938,4.2,4.458,4.736,5.019,5.316,5.529,5.841,6.14,6.455,6.773,7.061,7.384,7.698,7.699,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
INGS LANE,0.475,0.576,0.744,0.906,1.087,1.259,1.424,2.082,2.664,3.199,3.699,4.193,4.336,4.546,4.742,4.959,5.168,5.391,5.357,5.606,5.855,6.115,6.396,6.656,6.909,7.172,7.194,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
IVESON HOUSE,1.556,1.729,1.932,2.171,2.426,2.67,2.909,3.36,3.824,4.272,4.744,5.247,5.558,5.89,6.223,6.572,6.928,7.298,7.419,7.811,8.189,8.583,8.985,9.349,9.75,10.143,10.145,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
JARRATT STREET,0.749,0.924,1.12,1.336,1.571,1.782,1.979,2.486,2.998,3.514,4.04,4.593,4.859,5.079,5.312,5.536,5.767,5.999,5.764,6.019,6.267,6.52,6.784,7.025,7.277,7.529,7.531,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KEDDINGTON ROAD,16.137,16.384,16.913,18.458,20.202,21.612,22.81,27.376,31.949,36.798,41.623,46.682,48.501,49.196,50.129,50.715,51.375,51.907,46.69,47.401,48.136,48.795,49.565,50.295,50.873,51.509,51.519,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KEIGHLEY,1.113,1.34,1.576,1.688,1.807,1.926,2.046,2.241,2.445,2.634,2.837,3.054,3.206,3.388,3.566,3.759,3.955,4.161,4.267,4.483,4.69,4.908,5.129,5.329,5.552,5.77,5.771,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KENMORE ROAD,10.044,10.119,10.213,10.369,10.54,10.691,10.831,11.193,11.561,11.935,12.318,12.722,12.916,13.067,13.23,13.382,13.541,13.699,13.513,13.687,13.856,14.029,14.208,14.372,14.544,14.715,14.715,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KILLINGHALL ROAD,0.007,0.015,0.024,0.031,0.04,0.048,0.056,0.069,0.083,0.096,0.11,0.125,0.135,0.148,0.16,0.173,0.186,0.2,0.21,0.225,0.239,0.254,0.269,0.282,0.298,0.312,0.312,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KILNHURST,4.504,4.786,5.143,5.759,6.428,7.025,7.582,8.992,10.425,11.876,13.361,14.929,15.693,16.311,16.969,17.596,18.245,18.897,18.266,18.979,19.674,20.382,21.118,21.791,22.498,23.201,23.205,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KING GEORGE DOCK,0.975,1.024,1.07,1.08,1.091,1.102,1.112,1.128,1.144,1.16,1.176,1.194,1.208,1.225,1.242,1.26,1.279,1.298,1.302,1.323,1.342,1.363,1.383,1.402,1.423,1.444,1.444,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KIRK DRIVE,0.845,0.946,1.065,1.202,1.347,1.49,1.633,1.866,2.108,2.333,2.575,2.834,3.015,3.231,3.444,3.673,3.906,4.151,4.329,4.586,4.833,5.093,5.355,5.593,5.859,6.119,6.12,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KIRK SANDALL,2.27,2.44,2.64,2.905,3.193,3.451,3.692,4.314,4.942,5.574,6.217,6.896,7.221,7.491,7.776,8.05,8.333,8.617,8.343,8.655,8.959,9.269,9.592,9.888,10.197,10.505,10.508,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KIRKBURN,4.979,5.285,5.826,6.044,6.205,6.452,6.606,5.412,6.232,6.945,7.714,8.489,8.819,8.943,9.161,9.268,9.452,9.561,8.759,8.896,9.102,9.234,9.454,9.658,9.847,10.043,10.048,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
KIVETON PARK,6.907,7.058,7.243,7.531,7.848,8.124,8.377,9.083,9.796,10.528,11.27,12.051,12.405,12.659,12.938,13.191,13.455,13.715,13.258,13.548,13.832,14.118,14.419,14.695,14.977,15.26,15.262,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEA ROAD,1.858,2.043,2.466,4.175,6.097,7.634,8.931,13.918,18.928,24.262,29.574,35.148,37.141,37.836,38.805,39.372,40.024,40.525,34.593,35.288,36.014,36.648,37.402,38.122,38.665,39.272,39.278,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEASOWE ROAD,1.002,1.158,1.322,1.45,1.586,1.717,1.844,2.085,2.332,2.571,2.823,3.092,3.258,3.435,3.613,3.798,3.989,4.186,4.231,4.441,4.642,4.853,5.067,5.261,5.475,5.685,5.686,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEDSTON,2.181,2.313,2.476,2.674,2.886,3.087,3.283,3.674,4.075,4.465,4.874,5.307,5.564,5.828,6.096,6.373,6.656,6.949,7.004,7.316,7.617,7.931,8.251,8.541,8.86,9.172,9.173,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEEDS ROAD,0.815,0.885,0.966,1.047,1.134,1.218,1.3,1.455,1.615,1.769,1.931,2.104,2.211,2.325,2.44,2.56,2.682,2.81,2.848,2.983,3.113,3.249,3.387,3.512,3.651,3.786,3.786,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEGRAMS MILL LANE,0.345,0.442,0.553,0.669,0.791,0.912,1.033,1.23,1.435,1.625,1.83,2.048,2.202,2.384,2.564,2.758,2.955,3.162,3.309,3.527,3.736,3.955,4.177,4.378,4.603,4.822,4.823,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LEYLANDS ROAD,0.013,0.039,0.07,0.107,0.146,0.183,0.22,0.288,0.36,0.428,0.5,0.577,0.625,0.676,0.727,0.78,0.834,0.891,0.91,0.97,1.027,1.088,1.149,1.205,1.266,1.326,1.327,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LIVERSEDGE,1.246,1.372,1.511,1.64,1.776,1.908,2.039,2.276,2.52,2.751,2.996,3.257,3.424,3.611,3.797,3.995,4.196,4.406,4.5,4.723,4.936,5.16,5.387,5.594,5.822,6.045,6.047,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LOUTH,2.071,2.439,3.033,4.657,6.482,7.953,9.203,13.951,18.707,23.749,28.767,34.027,35.92,36.643,37.613,38.223,38.909,39.463,34.004,34.742,35.507,36.193,36.993,37.752,38.354,39.015,39.025,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LOW MOOR,0.706,0.796,0.891,0.962,1.037,1.111,1.185,1.307,1.432,1.55,1.676,1.81,1.904,2.016,2.125,2.244,2.364,2.49,2.569,2.702,2.829,2.963,3.099,3.222,3.359,3.493,3.493,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
