Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DALTON,2.07,2.294,2.553,2.824,3.113,3.394,3.672,4.17,4.685,5.176,5.694,6.247,6.602,7.002,7.4,7.821,8.253,8.703,8.918,9.391,9.846,10.325,10.811,11.25,11.74,12.214,12.22,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DARNALL,1.33,1.531,1.746,1.937,2.138,2.338,2.541,2.851,3.175,3.475,3.799,4.147,4.402,4.713,5.018,5.349,5.688,6.043,6.315,6.686,7.041,7.418,7.797,8.138,8.525,8.898,8.902,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DEARNE ROAD,6.559,6.63,6.715,6.836,6.968,7.086,7.195,7.471,7.753,8.038,8.33,8.639,8.789,8.911,9.042,9.165,9.295,9.424,9.295,9.436,9.573,9.714,9.86,9.992,10.133,10.271,10.273,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DEIGHTON,1.216,1.343,1.488,1.644,1.81,1.971,2.13,2.415,2.71,2.991,3.288,3.604,3.808,4.037,4.265,4.506,4.753,5.011,5.134,5.405,5.666,5.94,6.218,6.469,6.75,7.022,7.025,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DENBY DALE ROAD,0.297,0.348,0.409,0.503,0.606,0.697,0.781,0.998,1.219,1.445,1.675,1.918,2.035,2.127,2.225,2.317,2.413,2.509,2.396,2.501,2.603,2.707,2.816,2.915,3.019,3.122,3.123,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DENBY GRANGE,0.999,1.072,1.164,1.24,1.326,1.405,1.48,1.66,1.844,2.029,2.22,2.422,2.524,2.612,2.705,2.795,2.889,2.983,2.913,3.015,3.114,3.217,3.322,3.418,3.521,3.622,3.623,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DENHOLME,1.607,1.686,1.79,1.832,1.883,1.935,1.988,2.076,2.168,2.254,2.346,2.445,2.514,2.597,2.678,2.766,2.856,2.951,3.007,3.106,3.201,3.301,3.402,3.493,3.595,3.694,3.695,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DINNINGTON,2.245,2.474,2.739,3.096,3.485,3.832,4.155,4.968,5.797,6.638,7.498,8.407,8.851,9.211,9.594,9.957,10.338,10.718,10.331,10.745,11.148,11.561,11.99,12.379,12.793,13.2,13.204,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DOUGHTY ROAD,1.373,1.711,2.089,2.559,3.069,3.529,3.96,5.006,6.076,7.154,8.261,9.432,10.02,10.515,11.038,11.541,12.067,12.595,12.167,12.739,13.295,13.868,14.459,14.996,15.57,16.134,16.14,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DOWKER STREET,0.838,0.978,1.131,1.278,1.435,1.587,1.737,2.007,2.285,2.551,2.831,3.13,3.322,3.538,3.753,3.981,4.215,4.459,4.569,4.825,5.071,5.33,5.593,5.83,6.095,6.352,6.355,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DRAX PRIMARY,0.421,0.499,0.625,0.801,1.002,1.173,1.328,1.838,2.346,2.869,3.389,3.934,4.148,4.285,4.44,4.572,4.714,4.848,4.444,4.596,4.748,4.901,5.065,5.215,5.363,5.51,5.517,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DRIFFIELD,9.049,9.75,10.93,11.793,12.841,13.768,14.604,17.118,19.912,22.757,25.598,28.572,29.753,30.534,31.405,32.161,32.987,33.76,31.569,32.442,33.318,34.199,35.151,36.013,36.878,37.731,37.773,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
