Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FLIXBOROUGH,6.15,6.252,6.353,6.423,6.495,6.585,6.677,6.758,6.857,6.935,7.033,7.133,7.241,7.352,7.473,7.602,7.743,7.895,8.065,8.241,8.425,8.604,8.783,8.98,9.161,9.369,9.581,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
FOLLY HALL,1.612,1.734,1.844,1.87,1.885,1.901,1.918,1.937,1.967,1.979,2.006,2.027,2.039,2.059,2.078,2.105,2.129,2.163,2.198,2.244,2.272,2.324,2.363,2.383,2.431,2.504,2.593,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
FOUR LANE ENDS,5.585,5.651,5.712,5.729,5.742,5.758,5.774,5.795,5.827,5.84,5.87,5.893,5.904,5.927,5.947,5.974,6,6.036,6.074,6.125,6.162,6.219,6.271,6.301,6.361,6.429,6.514,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
FOXHILLS,0.493,0.532,0.569,0.585,0.6,0.616,0.634,0.648,0.667,0.681,0.699,0.717,0.738,0.758,0.78,0.804,0.83,0.859,0.889,0.922,0.953,0.986,1.016,1.049,1.08,1.122,1.164,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
FULLERTON ROAD,1.493,1.527,1.561,1.586,1.612,1.645,1.681,1.714,1.756,1.787,1.829,1.87,1.908,1.951,1.997,2.048,2.102,2.163,2.232,2.306,2.38,2.458,2.538,2.615,2.683,2.724,2.727,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
FURNESS AVENUE,1.972,2.053,2.113,2.134,2.152,2.181,2.208,2.245,2.299,2.323,2.376,2.417,2.433,2.476,2.51,2.557,2.6,2.661,2.728,2.821,2.894,2.996,3.098,3.155,3.268,3.38,3.528,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GAISBY LANE,0.877,0.997,1.107,1.138,1.159,1.186,1.214,1.25,1.303,1.326,1.376,1.415,1.434,1.472,1.506,1.553,1.596,1.656,1.721,1.807,1.869,1.966,2.054,2.103,2.204,2.321,2.467,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GIBRALTAR ROAD,1.545,1.689,1.81,1.845,1.871,1.91,1.946,1.996,2.071,2.103,2.174,2.229,2.249,2.306,2.35,2.414,2.472,2.554,2.644,2.77,2.863,3.001,3.134,3.203,3.353,3.514,3.725,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GIBSON LANE,2.269,2.457,2.637,2.789,2.952,3.16,3.371,3.553,3.773,3.953,4.174,4.402,4.651,4.908,5.185,5.478,5.8,6.145,6.532,6.933,7.359,7.76,8.168,8.626,9.035,9.493,9.959,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GILDERSOME,0.824,0.918,1.006,1.031,1.048,1.068,1.089,1.112,1.147,1.164,1.196,1.222,1.239,1.266,1.291,1.324,1.356,1.397,1.441,1.496,1.537,1.598,1.65,1.685,1.745,1.824,1.917,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GLEADLESS VALLEY,0.957,1.019,1.072,1.093,1.113,1.142,1.172,1.212,1.268,1.295,1.35,1.395,1.415,1.459,1.497,1.548,1.596,1.661,1.734,1.829,1.907,2.013,2.121,2.186,2.304,2.415,2.552,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GOOLE,2.391,2.67,2.95,3.148,3.351,3.606,3.866,4.088,4.359,4.579,4.849,5.125,5.433,5.746,6.085,6.445,6.84,7.264,7.735,8.224,8.739,9.228,9.716,10.269,10.76,11.331,11.912,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GRAINTHORPE,1.246,1.393,1.558,1.701,1.853,2.029,2.219,2.363,2.529,2.688,2.856,3.042,3.286,3.495,3.744,3.995,4.28,4.569,4.891,5.19,5.535,5.83,6.125,6.529,6.812,7.164,7.467,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GREAT COATES,11.242,11.371,11.479,11.551,11.625,11.718,11.818,11.912,12.032,12.117,12.236,12.351,12.457,12.579,12.708,12.851,13.004,13.176,13.369,13.578,13.784,14.005,14.228,14.442,14.56,14.441,13.984,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GREENHILL,0.734,0.779,0.82,0.836,0.85,0.87,0.891,0.917,0.954,0.972,1.008,1.038,1.053,1.083,1.109,1.143,1.177,1.22,1.269,1.331,1.382,1.451,1.52,1.564,1.64,1.716,1.811,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GREYFRIARS RD,0.445,0.512,0.578,0.6,0.618,0.638,0.659,0.678,0.704,0.72,0.745,0.767,0.79,0.814,0.84,0.87,0.901,0.937,0.976,1.019,1.056,1.101,1.139,1.176,1.218,1.277,1.341,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GREYFRIARS ROAD 3/4,0.477,0.538,0.598,0.62,0.637,0.658,0.679,0.699,0.725,0.742,0.767,0.79,0.814,0.839,0.865,0.896,0.928,0.965,1.004,1.048,1.087,1.134,1.174,1.214,1.258,1.317,1.381,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GRIMETHORPE,6.504,6.556,6.605,6.639,6.673,6.716,6.761,6.805,6.86,6.899,6.953,7.006,7.055,7.111,7.17,7.236,7.306,7.385,7.473,7.57,7.665,7.766,7.869,7.967,8.073,8.187,8.31,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
