Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FLATWORTH CENTRAL,46.9,46.9,58.1,58.6,59.1,59.8,60.5,61.5,62.8,64.2,65.5,66.3,67.3,68.4,69.3,70.2,71,71.7,72.4,73.1,73.6,74.2,74.6,75,75.4,75.8,76.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
FOSS ISLANDS,77.6,77.5,80.7,81.7,82.9,84.3,85.7,86.3,87,88,89.4,91.5,93.3,94.9,96.4,97.8,99.2,100.6,101.8,102.9,104,104.9,105.7,106.2,106.8,107.4,107.9,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
FOSSWAY 33/11KV,76.5,76.2,85.1,86.2,87.6,89.2,91,93,96.1,99.7,102.9,104.8,107.5,110.3,112.6,114.7,116.5,118.2,119.7,121.1,122.2,123.2,124.1,124.7,125.3,125.8,125.9,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
FOURSTONES 20KV,39.4,39.4,39.6,40,40.5,41.1,42,43.3,45,46.7,48.8,51.1,53,54.6,55.9,57,58,59,59.8,60.5,61.2,61.7,62.2,62.6,62.9,63.2,63.2,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
FYLANDS BRIDGE,78.8,78.8,81.6,82.7,84,85.5,87.5,90.4,93.4,96.4,99.4,102.6,105.3,107.7,109.8,111.6,113.4,114.9,116.3,117.6,118.8,119.8,120.7,121.2,121.9,122.4,122.7,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GALE LANE,52,52.6,53.7,55.2,56.8,58.6,60.6,63.3,66.9,70.8,74.3,76.7,79.8,82.7,85.2,87.4,89.3,91.2,92.9,94.4,95.8,97,97.9,98.5,99.1,99.6,99.7,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GARWOOD STREET,44.6,44.4,52.5,52.9,53.4,54.1,54.8,56.1,57.9,59.8,61.4,62.3,63.6,64.8,65.9,66.8,67.7,68.5,69.1,69.8,70.3,70.8,71.2,71.5,71.8,72.1,72.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GATESHEAD CENTRAL,56.2,56,60.7,61,61.4,61.9,62.5,63.1,64,65.1,66.1,66.6,67.4,68.3,69,69.6,70.2,70.7,71.2,71.7,72.2,72.6,72.9,73.1,73.4,73.6,73.7,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GATESHEAD EAST,26.9,26.8,26.7,26.8,26.9,27.1,27.5,27.9,28.4,28.9,29.4,29.9,30.4,30.8,31.2,31.5,31.8,32,32.2,32.3,32.4,32.5,32.5,32.6,32.6,32.6,32.6,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GOSFORTH 33/11KV,54.6,54.3,54.1,54,54,54.1,54.2,54.5,55,55.7,56.2,56.5,57.1,57.6,58.1,58.5,58.9,59.4,59.7,60.1,60.4,60.7,60.9,61.1,61.2,61.4,61.4,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GRANGETOWN,74.5,74.9,80.6,82.5,84.9,87.6,90.8,95,100.1,105.4,110.6,114.7,119,123,126.5,129.6,132.2,134.6,136.7,138.6,140.1,141.4,142.5,143.3,144.1,144.8,145.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GREATHAM,58.4,58,57.7,57.5,57.3,57.2,57.2,57.2,57.3,57.5,57.7,57.9,58.1,58.3,58.5,58.7,58.9,59.2,59.4,59.6,59.8,59.9,60.1,60.3,60.4,60.6,60.7,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GUISBOROUGH T1 T2,63.2,64,74.3,76.4,78.8,81.4,84.3,88.8,94.1,99.5,105.2,110.5,115.1,119.2,122.7,125.7,128.5,131.1,133.5,135.6,137.5,139.2,140.7,141.8,143,144,144.4,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARLOW GREEN,89,89.3,92.1,94,96,98.2,100.7,104.2,109.4,114.9,120,123.3,127.5,131.6,134.8,137.7,140.3,142.7,144.8,146.9,148.7,150.1,151.5,152.5,153.5,154.4,154.5,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARMIRE BRIDGE,53,53.3,54,55,56.2,57.6,59.2,61.7,64.7,67.7,71.4,75.5,78.6,81.3,83.4,85.4,87,88.7,90.1,91.4,92.6,93.6,94.6,95.4,96.2,96.9,97.2,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARRATON,46.1,46,51,51.3,51.7,52.2,52.7,53.7,55,56.4,57.7,58.6,59.7,60.8,61.7,62.5,63.2,63.9,64.6,65.1,65.6,66.1,66.4,66.6,66.8,66.9,66.9,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARROGATE 132/11KV,79.7,80.3,82.8,84.5,86.5,88.7,91,93.9,97.3,101.1,104.5,107.3,110.4,113.3,115.7,117.9,119.9,121.8,123.6,125.2,126.6,127.8,128.8,129.4,130.2,131,131.3,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARROGATE WEST,36.6,36.7,36.9,37.1,37.5,37.9,38.4,39,39.8,40.7,41.5,42.1,42.8,43.5,44.2,44.7,45.3,45.8,46.4,46.8,47.3,47.7,48,48.3,48.6,48.9,49.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HARTMOOR 66/20KV,65.4,66.3,68.2,70.1,72.2,74.3,76.7,80.2,84.1,88.3,92.2,95.5,98.8,101.6,104,106,107.9,109.8,111.6,113.2,114.7,115.9,116.9,117.4,118.2,118.8,119.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HAWTHORN PIT,80.5,81.8,89.1,91.9,94.9,98.1,101.6,107.1,112.9,118.8,124.7,129.8,134.4,138.4,141.8,144.9,147.7,150.4,152.9,155.3,157.3,159.1,160.7,161.8,163,164,164.4,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HAXBY ROAD T2 T3,81.2,82.3,84.1,86.4,89,91.8,95.1,99.4,105.4,111.8,117.6,121.3,126.3,131.3,135.4,139,142.2,145.3,148,150.4,152.5,154.3,155.8,156.7,157.7,158.5,158.6,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
