Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GIBRALTAR ROAD,34957.864,34703.517,34474.9,34271.02,34090.878,33933.474,33797.805,33682.868,33587.654,33511.154,33452.357,33410.247,33383.808,33372.02,33373.862,33388.309,33408.892,33429.51,33450.165,33470.855,33491.581,33512.343,33533.141,33553.975,33574.843,33595.748,33616.687,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GIBSON LANE,51964.402,52148.65,61060.656,61304.946,61578.788,61881.774,62213.426,62573.195,62960.46,63374.529,63814.64,64279.959,64769.582,65282.532,65817.762,66374.155,66941.031,67507.953,68074.92,68641.931,69208.988,69776.088,70343.234,70910.424,71477.658,72044.936,72612.258,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GILDERSOME,36733.67,36428.165,36150.249,35898.793,35672.672,35470.762,35291.939,35135.084,34999.08,34882.81,34785.16,34705.018,34641.276,34592.823,34558.556,34537.37,34522.539,34507.747,34492.993,34478.279,34463.603,34448.966,34434.367,34419.807,34405.285,34390.801,34376.355,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GLEADLESS VALLEY,13927.961,13812.221,13706.94,13611.69,13526.046,13449.579,13381.866,13322.482,13271.002,13227.005,13190.068,13159.769,13135.687,13117.403,13104.498,13096.553,13091.017,13085.496,13079.989,13074.496,13069.019,13063.555,13058.106,13052.671,13047.251,13041.845,13036.453,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GOOLE,27506.055,27603.295,27716.5,27845.53,27990.206,28150.311,28325.592,28515.757,28720.477,28939.387,29172.081,29418.119,29677.021,29948.27,30231.312,30525.554,30825.346,31125.161,31425.001,31724.864,32024.751,32324.663,32624.597,32924.556,33224.538,33524.544,33824.574,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GRAINTHORPE,10653.102,10738.906,10830.203,10927.041,11029.448,11137.435,11250.988,11370.077,11494.648,11624.63,11759.928,11900.43,12046.002,12196.491,12351.721,12511.498,12673.542,12835.597,12997.662,13159.736,13321.821,13483.915,13646.02,13808.134,13970.258,14132.392,14294.536,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GREAT COATES,35536.876,35262.781,35015.067,34792.689,34594.6,34419.756,34267.108,34135.609,34024.211,33931.865,33857.523,33800.134,33758.647,33732.012,33719.176,33719.088,33725.199,33731.348,33737.533,33743.756,33750.016,33756.312,33762.645,33769.015,33775.421,33781.863,33788.342,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GREENHILL,9667.502,9607.852,9555.164,9509.186,9469.664,9436.341,9408.96,9387.261,9370.981,9359.858,9353.625,9352.014,9354.757,9361.58,9372.211,9386.374,9402.26,9418.156,9434.061,9449.976,9465.901,9481.836,9497.78,9513.734,9529.698,9545.671,9561.653,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GREYFRIARS RD,28814.588,28806.668,29456.541,29484.842,29530.652,29593.531,29673.017,29768.62,29879.825,30006.09,30146.846,30301.5,30469.43,30649.991,30842.509,31046.284,31255.604,31464.949,31674.318,31883.712,32093.131,32302.574,32512.041,32721.532,32931.048,33140.588,33350.153,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GREYFRIARS ROAD 3/4,26770.544,26763.502,26773.46,26800.061,26842.924,26901.644,26975.79,27064.908,27168.52,27286.123,27417.189,27561.167,27717.48,27885.528,28064.686,28254.304,28449.074,28643.867,28838.682,29033.52,29228.381,29423.264,29618.17,29813.098,30008.049,30203.022,30398.017,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GRIMETHORPE,32709.552,32794.016,32897.916,33021.016,33163.041,33323.674,33502.556,33699.29,33913.435,34144.511,34391.996,34655.327,34933.901,35227.074,35534.16,35854.433,36181.23,36508.057,36834.914,37161.802,37488.72,37815.668,38142.646,38469.654,38796.692,39123.76,39450.857,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GROVE STREET,27424.035,27196.736,26990.02,26803.047,26634.978,26484.975,26352.202,26235.824,26135.008,26048.921,25976.733,25917.615,25870.739,25835.279,25810.41,25795.308,25784.95,25774.619,25764.316,25754.04,25743.791,25733.568,25723.373,25713.205,25703.063,25692.948,25682.859,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
GUARDIAN GLASS,21838.136,21914.336,33794.237,33895.704,34009.603,34135.762,34273.975,34424.011,34585.607,34758.47,34942.279,35136.681,35341.294,35555.709,35779.483,36012.146,36249.212,36486.298,36723.403,36960.528,37197.672,37434.835,37672.018,37909.22,38146.441,38383.682,38620.941,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HACKENTHORPE,26278.803,26060.815,25862.554,25683.214,25521.991,25378.081,25250.684,25138.998,25042.225,24959.567,24890.228,24833.413,24788.33,24754.185,24730.189,24715.552,24705.461,24695.396,24685.358,24675.347,24665.362,24655.403,24645.47,24635.563,24625.683,24615.828,24605.999,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HALIFAX 33/11KV,45586.394,45255.698,44958.54,44693.626,44459.654,44255.325,44079.332,43930.366,43807.116,43708.267,43632.5,43578.494,43544.922,43530.458,43533.769,43553.521,43581.274,43609.072,43636.916,43664.805,43692.739,43720.718,43748.742,43776.811,43804.925,43833.083,43861.286,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HALLAM STREET,23024.996,22833.47,25838.186,25680.539,25538.773,25412.183,25300.064,25201.716,25116.437,25043.527,24982.289,24932.025,24892.041,24861.641,24840.131,24826.822,24817.495,24808.193,24798.915,24789.662,24780.433,24771.229,24762.048,24752.892,24743.76,24734.652,24725.568,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HARDEN,7531.355,7468.77,7411.84,7360.335,7314.023,7272.674,7236.059,7203.947,7176.109,7152.318,7132.344,7115.959,7102.937,7093.05,7086.071,7081.774,7078.78,7075.794,7072.815,7069.845,7066.882,7063.928,7060.98,7058.041,7055.11,7052.186,7049.27,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
