Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
SCARTHO,93.9,96.4,100.4,102.1,104.5,107.2,110.3,114.2,119.5,124.4,129.8,136.3,139.9,142.7,145.3,148.2,151,153.8,156.5,159.2,161.6,164,166.1,168,170,171.8,174.1,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SCHOLES,38.3,39,39.6,40.3,41.2,42.3,43.5,45.3,47.7,50,52.5,55.3,57,58.4,59.8,61.2,62.7,64.1,65.5,66.9,68.1,69.1,70.1,71,71.9,72.7,73.7,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SCISSETT,66.6,68,72.7,74.4,76.4,78.6,80.8,84,88.4,92.7,98,105.5,109.7,112.9,116,119.1,121.3,123.2,125.1,126.9,128.4,129.6,130.6,131.7,132.7,133.8,135.8,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SCULCOATES A,65.7,65.5,67.1,67.1,67.1,67.2,67.4,68.2,69.3,70.5,71.5,72.5,72.9,73.2,73.6,74.1,74.7,75.5,76.2,77,77.8,78.5,79.1,79.8,80.4,80.9,81.5,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SEACROFT,44.6,45,45.4,45.8,46.4,47.1,47.9,49.3,50.9,52.2,53.4,54.7,55,55.3,55.5,55.8,56.3,56.7,57.1,57.7,58.3,58.8,59.2,59.7,60.1,60.4,60.9,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SEATON,68.1,69.2,73.9,75.6,77.6,79.7,81.8,84.7,88.7,92.6,97.9,105.6,110.1,113.6,116.8,119.9,121.9,123.6,125.4,127.1,128.5,129.8,131,132.2,133.5,134.8,137.1,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SELBY,71.7,73.7,78.9,80.9,83.3,86.1,89.1,92.7,97.3,101.7,106.8,113.4,117.4,120.4,123.4,126.6,129.8,132.8,135.7,138.6,141.3,143.9,146.3,148.6,150.9,153.1,155.7,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SELBY ROAD,65.7,66.6,85.2,86,87.1,88.4,89.9,92.6,96.3,99.6,102.8,106,107.6,108.9,110.3,111.8,113.8,115.9,117.9,120,122.1,124.1,125.8,127.4,128.9,130.3,131.8,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SHARLSTON,37.5,38.9,40,41.4,43.2,45,46.8,49.3,52.6,55.8,59.3,63.6,66,67.8,69.8,71.8,73.5,75.2,76.9,78.6,80.3,81.8,83.2,84.5,85.8,87.1,88.8,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SHEPCOTE TINSLEY,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SHERBURN,56.6,58.3,59.6,61.2,63.2,65.4,67.8,70.1,72.8,75.6,78.8,82.8,85.6,88.2,91.1,94.1,96.6,98.9,101.2,103.3,105.1,106.9,108.4,109.9,111.3,112.7,114.4,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SHIPLEY,41.9,42.4,42.7,43.2,43.9,44.8,45.8,47.6,50.1,52.2,54.2,56.1,56.9,57.5,58.2,59.1,60.4,61.7,63,64.3,65.6,66.8,67.9,68.9,69.9,70.8,71.8,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SHIRLAND LANE,35.3,35.3,35.3,35.3,35.3,35.4,35.4,35.6,35.8,35.9,36.1,36.3,36.4,36.5,36.6,36.7,36.9,37.1,37.2,37.4,37.6,37.7,37.9,38.1,38.2,38.4,38.6,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
SILVER STREET,34.7,34.7,39.1,39.3,39.4,39.6,39.8,40.2,40.6,40.8,41,41.3,41.3,41.2,41.3,41.4,41.6,41.8,41.9,42.1,42.3,42.5,42.7,42.9,43.1,43.3,43.5,NPgY,Primary,NG FES - Falling Behind,Peak utilisation with ToUT (percent - whole number)
