Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MILLROYD STREET,11.542,11.656,12.148,12.311,12.534,12.803,13.117,13.715,14.514,15.267,15.992,16.697,17.098,17.436,17.776,18.149,18.616,19.1,19.559,20.039,20.497,20.922,21.3,21.644,21.97,22.268,22.579,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MILTON PLACE,14.539,14.849,15.118,15.444,15.851,16.321,16.845,17.601,18.564,19.482,20.382,21.278,21.852,22.365,22.919,23.506,24.176,24.861,25.517,26.164,26.781,27.358,27.881,28.363,28.825,29.257,29.708,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MIRFIELD,15.28,15.463,15.628,15.833,16.103,16.425,16.79,17.464,18.377,19.231,20.055,20.864,21.333,21.723,22.133,22.58,23.135,23.717,24.273,24.832,25.368,25.868,26.314,26.72,27.108,27.464,27.841,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MONCKTON,8.902,9.199,9.799,10.168,10.591,11.008,11.431,11.981,12.737,13.464,14.281,15.258,15.798,16.231,16.669,17.123,17.504,17.873,18.245,18.611,18.944,19.256,19.541,19.809,20.074,20.337,20.697,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MOOR ROAD,18.481,18.621,18.778,18.972,19.208,19.501,19.862,20.613,21.609,22.463,23.241,23.95,24.185,24.338,24.53,24.793,25.203,25.635,26.046,26.538,27.029,27.494,27.917,28.32,28.714,29.076,29.43,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MOORSIDE ROAD,13.773,14.019,14.183,14.382,14.719,15.116,15.569,16.301,17.275,18.105,18.891,19.648,19.991,20.259,20.602,20.997,21.523,22.076,22.61,23.158,23.689,24.19,24.643,25.066,25.478,25.861,26.262,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MORLEY,12.304,12.521,12.861,13.062,13.328,13.653,14.037,14.639,15.42,16.114,16.775,17.407,17.738,18.023,18.327,18.669,19.094,19.523,19.931,20.374,20.792,21.177,21.52,21.833,22.131,22.404,22.684,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MOUNT STREET,10.05,10.029,10.032,10.057,10.112,10.192,10.298,10.488,10.734,10.982,11.239,11.5,11.689,11.872,12.071,12.275,12.494,12.712,12.913,13.101,13.271,13.419,13.544,13.648,13.742,13.823,13.907,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
MYTHOLMROYD,6.513,6.535,6.64,6.772,6.911,7.028,7.135,7.35,7.684,8.017,8.464,9.115,9.46,9.709,9.929,10.161,10.339,10.5,10.663,10.832,10.933,10.993,11.048,11.103,11.16,11.225,11.406,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NAB LANE,10.21,10.275,10.33,10.404,10.519,10.665,10.841,11.136,11.528,11.916,12.3,12.684,12.936,13.165,13.41,13.67,13.969,14.276,14.564,14.846,15.107,15.345,15.553,15.737,15.907,16.061,16.224,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
