Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DUNKESWICK,0.031,0.056,0.083,0.22,0.327,0.406,0.558,0.626,0.924,1.04,1.138,1.154,1.171,1.19,1.21,1.232,1.256,1.282,1.309,1.339,1.37,1.402,1.436,1.472,1.509,1.549,1.549,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
DURKAR LOW LANE,0.069,0.114,0.167,0.373,0.543,0.678,0.917,1.047,1.493,1.696,1.882,1.95,2.02,2.101,2.187,2.281,2.382,2.492,2.609,2.734,2.864,3.002,3.147,3.298,3.457,3.624,3.624,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
EASINGTON,0.011,0.02,0.03,0.084,0.126,0.156,0.215,0.241,0.358,0.402,0.439,0.443,0.447,0.452,0.458,0.463,0.47,0.476,0.484,0.491,0.499,0.508,0.516,0.526,0.535,0.546,0.546,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
EASTFIELD ROAD,0.037,0.066,0.097,0.251,0.372,0.461,0.632,0.712,1.044,1.177,1.292,1.315,1.339,1.367,1.396,1.429,1.464,1.502,1.542,1.585,1.63,1.677,1.727,1.779,1.834,1.892,1.892,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ECCLESFIELD,0.046,0.078,0.114,0.264,0.386,0.481,0.653,0.743,1.067,1.21,1.339,1.381,1.424,1.475,1.528,1.586,1.649,1.717,1.789,1.867,1.948,2.033,2.123,2.216,2.315,2.419,2.419,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
EDLINGTON,0.056,0.094,0.138,0.312,0.455,0.567,0.768,0.876,1.252,1.422,1.576,1.631,1.687,1.752,1.821,1.897,1.978,2.066,2.161,2.261,2.366,2.476,2.593,2.714,2.842,2.976,2.976,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
EGGBOROUGH,0.017,0.03,0.044,0.115,0.172,0.213,0.292,0.328,0.483,0.544,0.596,0.606,0.616,0.628,0.641,0.654,0.669,0.685,0.702,0.72,0.739,0.759,0.78,0.802,0.825,0.85,0.85,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELGAR ROAD,0.075,0.125,0.184,0.416,0.607,0.757,1.025,1.169,1.672,1.898,2.103,2.176,2.251,2.337,2.428,2.528,2.636,2.753,2.878,3.01,3.149,3.296,3.45,3.611,3.78,3.958,3.958,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELLAND 33/11KV,0.049,0.087,0.129,0.335,0.498,0.617,0.846,0.952,1.398,1.576,1.729,1.759,1.789,1.825,1.863,1.904,1.948,1.997,2.048,2.103,2.16,2.221,2.285,2.351,2.421,2.494,2.494,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELLIFOOT LANE,0.002,0.004,0.006,0.018,0.027,0.033,0.046,0.051,0.076,0.085,0.093,0.093,0.093,0.093,0.093,0.093,0.094,0.094,0.094,0.094,0.094,0.095,0.095,0.095,0.096,0.096,0.096,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELLIN STREET 1/3,0.044,0.081,0.12,0.321,0.479,0.593,0.815,0.915,1.351,1.521,1.664,1.686,1.708,1.734,1.762,1.792,1.825,1.86,1.898,1.938,1.98,2.025,2.071,2.12,2.171,2.225,2.225,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELLIN STREET 2,0.021,0.039,0.059,0.161,0.24,0.297,0.409,0.458,0.679,0.763,0.834,0.843,0.853,0.864,0.876,0.889,0.903,0.918,0.934,0.951,0.969,0.988,1.008,1.029,1.051,1.074,1.074,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELMHIRST LANE 1,0.014,0.024,0.035,0.084,0.124,0.155,0.211,0.239,0.346,0.392,0.432,0.443,0.454,0.467,0.48,0.495,0.511,0.529,0.548,0.567,0.588,0.61,0.633,0.657,0.683,0.709,0.709,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELMHIRST LANE 2,0.025,0.042,0.063,0.15,0.221,0.274,0.374,0.424,0.613,0.694,0.765,0.786,0.807,0.831,0.857,0.885,0.915,0.948,0.983,1.02,1.059,1.1,1.144,1.189,1.236,1.286,1.286,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ELSECAR,0.041,0.069,0.101,0.233,0.341,0.425,0.578,0.657,0.944,1.07,1.184,1.221,1.259,1.303,1.35,1.401,1.456,1.515,1.579,1.647,1.718,1.792,1.871,1.953,2.04,2.131,2.131,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
ENDIKE LANE,0.058,0.101,0.148,0.357,0.525,0.653,0.89,1.008,1.461,1.653,1.822,1.87,1.919,1.975,2.035,2.101,2.171,2.248,2.33,2.417,2.508,2.604,2.705,2.811,2.922,3.038,3.038,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
EPWORTH,0.048,0.086,0.128,0.335,0.498,0.617,0.847,0.952,1.4,1.578,1.729,1.757,1.786,1.82,1.855,1.894,1.936,1.981,2.03,2.081,2.135,2.192,2.252,2.314,2.38,2.449,2.449,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FARNLEY CRESCENT,0.057,0.1,0.148,0.364,0.538,0.668,0.913,1.031,1.501,1.696,1.867,1.91,1.954,2.005,2.06,2.119,2.183,2.253,2.327,2.406,2.489,2.576,2.668,2.763,2.864,2.97,2.97,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FENTON LANE,0.019,0.033,0.049,0.122,0.18,0.224,0.306,0.345,0.504,0.569,0.625,0.639,0.653,0.668,0.685,0.704,0.724,0.746,0.769,0.793,0.819,0.846,0.875,0.905,0.936,0.969,0.969,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FERRYBRIDGE A 11KV,0.087,0.15,0.221,0.53,0.779,0.969,1.32,1.496,2.165,2.45,2.702,2.774,2.849,2.935,3.026,3.126,3.233,3.35,3.475,3.607,3.746,3.892,4.046,4.206,4.375,4.553,4.553,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FIR TREE LANE,0.058,0.097,0.143,0.327,0.477,0.595,0.807,0.919,1.318,1.495,1.655,1.71,1.766,1.83,1.899,1.974,2.055,2.143,2.237,2.336,2.44,2.55,2.666,2.787,2.914,3.048,3.048,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FIRST AVENUE,0.058,0.105,0.155,0.401,0.596,0.739,1.013,1.14,1.673,1.886,2.069,2.104,2.141,2.184,2.228,2.278,2.331,2.388,2.45,2.515,2.583,2.655,2.731,2.81,2.894,2.981,2.981,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FIRTH BROWN,0.024,0.042,0.062,0.156,0.231,0.287,0.392,0.443,0.647,0.73,0.802,0.819,0.836,0.855,0.876,0.899,0.923,0.95,0.978,1.009,1.04,1.074,1.109,1.145,1.184,1.224,1.224,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FISH DAM LANE,0.023,0.042,0.063,0.174,0.261,0.323,0.445,0.498,0.74,0.831,0.908,0.917,0.926,0.937,0.949,0.961,0.975,0.99,1.005,1.022,1.039,1.058,1.077,1.097,1.119,1.141,1.141,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FLIXBOROUGH,0.039,0.069,0.101,0.248,0.365,0.454,0.62,0.701,1.019,1.152,1.268,1.298,1.33,1.366,1.404,1.446,1.491,1.54,1.592,1.647,1.705,1.767,1.831,1.898,1.969,2.044,2.044,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FOLLY HALL,0.06,0.111,0.165,0.453,0.677,0.838,1.154,1.292,1.916,2.155,2.353,2.378,2.404,2.434,2.465,2.5,2.537,2.577,2.62,2.666,2.714,2.764,2.818,2.873,2.932,2.993,2.993,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FOUR LANE ENDS,0.04,0.071,0.105,0.27,0.4,0.496,0.68,0.765,1.122,1.265,1.388,1.414,1.44,1.471,1.503,1.538,1.576,1.618,1.662,1.709,1.758,1.81,1.864,1.921,1.981,2.044,2.044,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FOXHILLS,0.017,0.031,0.047,0.131,0.196,0.243,0.335,0.374,0.556,0.625,0.682,0.688,0.694,0.702,0.709,0.718,0.727,0.736,0.747,0.758,0.77,0.782,0.795,0.808,0.822,0.837,0.837,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FULLERTON ROAD,0.016,0.026,0.038,0.08,0.116,0.145,0.194,0.224,0.314,0.358,0.4,0.418,0.437,0.459,0.482,0.507,0.534,0.564,0.595,0.629,0.664,0.701,0.74,0.78,0.823,0.868,0.868,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
FURNESS AVENUE,0.05,0.085,0.125,0.289,0.424,0.528,0.717,0.816,1.173,1.329,1.47,1.515,1.562,1.616,1.673,1.735,1.803,1.876,1.954,2.037,2.124,2.215,2.312,2.412,2.518,2.629,2.629,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GAISBY LANE,0.066,0.118,0.174,0.443,0.656,0.814,1.115,1.257,1.84,2.076,2.279,2.323,2.368,2.421,2.476,2.537,2.602,2.673,2.748,2.829,2.913,3.001,3.095,3.192,3.295,3.403,3.403,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GIBRALTAR ROAD,0.089,0.156,0.23,0.572,0.845,1.05,1.435,1.621,2.362,2.668,2.934,2.999,3.066,3.142,3.224,3.313,3.409,3.514,3.625,3.743,3.867,3.998,4.136,4.279,4.43,4.589,4.589,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GIBSON LANE,0.054,0.087,0.127,0.265,0.382,0.479,0.644,0.74,1.04,1.187,1.324,1.384,1.446,1.518,1.594,1.677,1.766,1.864,1.968,2.078,2.194,2.316,2.444,2.578,2.719,2.867,2.867,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GILDERSOME,0.051,0.094,0.14,0.377,0.563,0.697,0.959,1.075,1.589,1.788,1.956,1.981,2.007,2.037,2.069,2.104,2.141,2.182,2.226,2.272,2.32,2.371,2.425,2.481,2.54,2.602,2.602,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GLEADLESS VALLEY,0.043,0.071,0.104,0.227,0.33,0.413,0.557,0.637,0.904,1.029,1.144,1.189,1.235,1.289,1.345,1.408,1.474,1.547,1.625,1.707,1.793,1.884,1.98,2.08,2.185,2.296,2.296,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GOOLE,0.097,0.169,0.25,0.611,0.901,1.12,1.529,1.729,2.513,2.841,3.128,3.203,3.281,3.37,3.465,3.569,3.68,3.802,3.931,4.069,4.213,4.365,4.525,4.692,4.868,5.052,5.052,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GRAINTHORPE,0.028,0.052,0.078,0.219,0.328,0.405,0.559,0.625,0.93,1.045,1.139,1.149,1.158,1.169,1.181,1.194,1.207,1.222,1.238,1.255,1.273,1.292,1.311,1.332,1.354,1.376,1.376,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GREAT COATES,0.054,0.09,0.133,0.3,0.437,0.545,0.739,0.842,1.204,1.367,1.515,1.568,1.622,1.684,1.75,1.822,1.899,1.984,2.074,2.17,2.27,2.376,2.487,2.603,2.726,2.854,2.854,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GREENHILL,0.029,0.049,0.072,0.164,0.239,0.298,0.404,0.46,0.659,0.748,0.828,0.856,0.885,0.918,0.953,0.992,1.033,1.079,1.127,1.178,1.231,1.288,1.347,1.409,1.474,1.543,1.543,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GREYFRIARS RD,0.029,0.054,0.081,0.221,0.331,0.409,0.564,0.631,0.936,1.053,1.15,1.163,1.176,1.19,1.206,1.224,1.242,1.263,1.284,1.307,1.332,1.357,1.384,1.412,1.441,1.472,1.472,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GREYFRIARS ROAD 3/4,0.026,0.048,0.071,0.192,0.287,0.355,0.488,0.548,0.81,0.911,0.997,1.009,1.022,1.037,1.053,1.07,1.089,1.11,1.131,1.154,1.178,1.204,1.231,1.259,1.288,1.319,1.319,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GRIMETHORPE,0.025,0.041,0.06,0.134,0.195,0.244,0.33,0.377,0.537,0.61,0.677,0.701,0.726,0.755,0.785,0.819,0.855,0.894,0.936,0.98,1.026,1.075,1.127,1.181,1.237,1.297,1.297,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
GROVE STREET,0.042,0.082,0.122,0.358,0.538,0.665,0.92,1.025,1.535,1.722,1.873,1.881,1.889,1.899,1.909,1.92,1.931,1.944,1.957,1.972,1.987,2.003,2.02,2.037,2.055,2.075,2.075,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
