Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GALE LANE,2.223,2.38,2.332,2.469,2.555,2.557,2.516,2.436,2.23,1.796,0.86,0.947,0.823,0.721,0.636,0.557,0.468,0.378,0.289,0.257,0.244,0.233,0.218,0.217,0.215,0.214,0.214,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GARWOOD STREET,1.423,1.405,1.341,1.324,1.305,1.281,1.203,1.112,0.988,0.82,0.563,0.502,0.434,0.373,0.315,0.266,0.224,0.183,0.151,0.118,0.083,0.053,0.011,0.009,0.008,0.007,0.007,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GATESHEAD CENTRAL,0.774,0.761,0.725,0.713,0.701,0.687,0.643,0.592,0.525,0.437,0.307,0.27,0.234,0.201,0.169,0.142,0.12,0.098,0.081,0.063,0.043,0.026,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GATESHEAD EAST,0.175,0.172,0.164,0.161,0.159,0.155,0.146,0.134,0.119,0.099,0.069,0.061,0.053,0.045,0.038,0.032,0.027,0.022,0.018,0.014,0.01,0.006,0.001,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GOSFORTH 33/11KV,0.528,0.519,0.494,0.486,0.477,0.468,0.438,0.404,0.358,0.298,0.209,0.184,0.159,0.137,0.115,0.097,0.082,0.067,0.055,0.043,0.029,0.018,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GRANGETOWN,13.029,14.055,13.849,14.747,15.326,15.375,15.235,14.866,13.751,11.25,5.692,6.343,5.661,5.079,4.595,4.142,3.629,3.093,2.535,2.342,2.273,2.215,2.113,2.009,1.876,1.791,1.791,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GREATHAM,5.843,5.881,5.861,5.895,5.915,5.913,5.893,5.862,5.794,5.662,5.389,5.404,5.364,5.218,5.013,4.884,4.783,4.637,4.42,4.232,4.019,3.851,3.505,3.05,2.462,2.095,2.095,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T1 T2,1.191,1.17,1.115,1.096,1.077,1.056,0.989,0.911,0.807,0.672,0.471,0.415,0.359,0.309,0.259,0.219,0.184,0.15,0.125,0.097,0.066,0.04,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARLOW GREEN,0.637,0.626,0.597,0.587,0.576,0.565,0.529,0.487,0.432,0.36,0.252,0.222,0.192,0.165,0.139,0.117,0.099,0.08,0.067,0.052,0.035,0.022,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARMIRE BRIDGE,3.287,3.454,3.365,3.51,3.597,3.586,3.497,3.356,3.057,2.475,1.278,1.343,1.166,1.018,0.89,0.774,0.651,0.527,0.408,0.354,0.321,0.292,0.252,0.25,0.247,0.245,0.245,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARRATON,0.844,0.829,0.79,0.777,0.763,0.748,0.701,0.645,0.572,0.476,0.334,0.294,0.254,0.219,0.184,0.155,0.13,0.107,0.088,0.068,0.047,0.029,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARROGATE 132/11KV,2.137,2.1,2.001,1.967,1.933,1.895,1.775,1.634,1.449,1.206,0.846,0.745,0.644,0.554,0.465,0.393,0.33,0.27,0.224,0.173,0.119,0.073,0.006,0.004,0.002,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARROGATE WEST,0.653,0.642,0.612,0.601,0.591,0.579,0.543,0.5,0.443,0.369,0.259,0.228,0.197,0.169,0.142,0.12,0.101,0.083,0.068,0.053,0.036,0.022,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HARTMOOR 66/20KV,1.319,1.296,1.235,1.214,1.193,1.17,1.096,1.009,0.894,0.744,0.522,0.46,0.398,0.342,0.287,0.242,0.204,0.167,0.138,0.107,0.073,0.045,0.004,0.003,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HAWTHORN PIT,1.071,1.053,1.003,0.986,0.969,0.95,0.89,0.819,0.726,0.604,0.424,0.373,0.323,0.278,0.233,0.197,0.166,0.135,0.112,0.087,0.06,0.036,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HAXBY ROAD T2 T3,0.62,0.61,0.581,0.571,0.561,0.55,0.515,0.475,0.421,0.35,0.246,0.216,0.187,0.161,0.135,0.114,0.096,0.078,0.065,0.05,0.035,0.021,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HEBBURN,0.358,0.351,0.335,0.329,0.323,0.317,0.297,0.274,0.243,0.202,0.142,0.125,0.108,0.093,0.078,0.066,0.055,0.045,0.037,0.029,0.02,0.012,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HEBBURN WEST,0.046,0.045,0.043,0.042,0.042,0.041,0.038,0.035,0.031,0.026,0.018,0.016,0.014,0.012,0.01,0.008,0.007,0.006,0.005,0.004,0.003,0.002,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HEDWORTH,0.392,0.385,0.367,0.361,0.355,0.348,0.326,0.3,0.266,0.221,0.155,0.137,0.118,0.102,0.085,0.072,0.061,0.05,0.041,0.032,0.022,0.013,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HEIGHINGTON,2.392,2.39,2.384,2.383,2.381,2.379,2.373,2.365,2.356,2.343,2.324,2.319,2.314,2.259,2.175,2.126,2.089,2.034,1.946,1.865,1.77,1.696,1.541,1.338,1.076,0.912,0.912,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HEXHAM,0.836,0.822,0.783,0.77,0.757,0.742,0.695,0.64,0.567,0.472,0.331,0.292,0.252,0.217,0.182,0.154,0.129,0.106,0.088,0.068,0.047,0.028,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HIGH BARMSTON,0.794,0.78,0.744,0.731,0.718,0.704,0.66,0.607,0.538,0.448,0.314,0.277,0.239,0.206,0.173,0.146,0.123,0.1,0.083,0.064,0.044,0.027,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HIGH FLATTS,0.921,0.906,0.863,0.848,0.833,0.817,0.765,0.705,0.625,0.52,0.365,0.321,0.278,0.239,0.201,0.169,0.142,0.116,0.096,0.075,0.051,0.031,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HOUGHTON,3.065,3.085,3.042,3.059,3.065,3.053,3.005,2.942,2.838,2.668,2.357,2.341,2.283,2.19,2.077,1.999,1.932,1.85,1.746,1.657,1.559,1.482,1.331,1.16,0.941,0.803,0.803,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HOWDON,5.969,5.964,5.952,5.948,5.943,5.939,5.924,5.906,5.882,5.852,5.806,5.794,5.781,5.644,5.436,5.312,5.222,5.083,4.864,4.661,4.425,4.239,3.853,3.345,2.689,2.279,2.279,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HUNTINGTON NEW LANE,5.315,5.736,5.635,6.003,6.239,6.253,6.176,6,5.505,4.424,2.051,2.306,2.005,1.758,1.558,1.367,1.15,0.927,0.704,0.632,0.612,0.596,0.572,0.569,0.566,0.563,0.563,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
HUSTHWAITE 33/11KV,3.051,3.033,2.984,2.967,2.95,2.932,2.873,2.804,2.713,2.593,2.416,2.366,2.317,2.228,2.116,2.04,1.98,1.904,1.807,1.713,1.606,1.52,1.355,1.176,0.944,0.8,0.8,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
