Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON CENTRAL 33/11KV,13959.227,13886.733,13937.495,13909.865,13796.674,13682.098,13614.117,13865.576,14237.932,14408.663,14538.825,14683.971,14480.938,14215.643,13975.721,13778.04,13663.995,13530.667,13422.746,13351.889,13292.462,13232.397,13178.088,13147.171,13128.136,13102.261,13111.73,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DARLINGTON EAST,21696.879,21632.336,21833.926,21915.535,21855.145,21782.167,21763.923,22277.115,23026.968,23434.076,23758.248,24063.431,23942.106,23731.584,23531.427,23370.151,23332.768,23274.425,23258.385,23265.038,23286.333,23303.987,23327.667,23380.685,23464.962,23542.896,23644.553,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DARLINGTON WEST,32900.765,32631.795,32681.323,32550.646,32223.172,31891.663,31663.237,32186.488,33006.18,33371.297,33630.199,33900.284,33429.146,32824.094,32273.912,31811.153,31536.212,31222.897,30968.95,30799.114,30654.204,30507.422,30372.877,30288.272,30229.144,30156.822,30148.683,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DENWICK,33194.61,32866.888,33109.052,33178.329,32937.118,32667.874,32456.452,33075.052,34105.358,34712.411,35171.505,35540.388,35505.088,35355.742,35268.925,35189.416,35263.977,35318.038,35430.887,35723.39,36025.968,36314.149,36601.508,36916.262,37254.88,37584.71,37919.918,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DUNSTON 66/11KV,20400.638,20142.289,20127.942,20007.365,19729.023,19445.79,19215.375,19455.68,19902.107,20073.741,20162.381,20219.748,19940.573,19597.612,19274.544,18986.366,18801.17,18603.599,18442.784,18379.202,18327.683,18274.025,18225.588,18199.853,18187.139,18170.822,18164.17,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DUNSTON 66/20KV,37066.169,36687.054,36805.417,36731.641,36284.943,35822.172,35441.94,35946.344,36865.031,37245.189,37454.95,37569.211,37171.886,36668.466,36174.761,35723.673,35454.426,35171.7,34958.003,35012.997,35086.631,35153.887,35227.733,35336.399,35471.825,35604.339,35726.214,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
DURHAM EAST,12561.01,12487.174,12539.251,12520.555,12381.748,12242.026,12143.797,12332.724,12630.376,12748.676,12831.51,12926.602,12723.606,12466.761,12229.867,12028.788,11900.381,11756.357,11634.862,11628.27,11630.627,11631.578,11636.696,11661.261,11692.194,11716.828,11772.184,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
EASTFIELD,31819.502,31660.866,31932.189,32032.397,31921.501,31788.912,31726.164,32451.168,33546.557,34018.055,34350.767,34620.793,34372.317,34012.292,33587.706,33207.322,32998.149,32771.143,32607.158,33354.884,34114.232,34860.831,35608.188,36388.473,37191.236,37984.312,38788.552,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
EASTGATE CEMENT,5911.762,5789.489,5768.224,5718.843,5632.973,5542.426,5459.179,5518.46,5654.427,5720.931,5753.005,5753.251,5724.964,5686.786,5646.148,5602.868,5581.959,5562.707,5554.418,5555.028,5557.352,5558.232,5559.219,5562.321,5570.52,5580.215,5574.152,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
EDUCATIONAL PRECINCT,27177.782,27216.835,27427.792,27470.472,27347.376,27229.092,27234.396,27843.946,28612.963,28893.752,29167.821,29608.122,29030.904,28273.073,27695.229,27247.266,26986.708,26651.158,26358.688,26202.037,26072.991,25941.659,25824.716,25774.403,25730.233,25654.423,25755.508,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
ELVINGTON,4804.282,4729.439,4736.063,4719.386,4665.698,4608.166,4557.193,4624.776,4755.206,4822.895,4863.583,4880.913,4865.373,4839.574,4904.267,4964.753,5044.059,5121.527,5206.691,5296.163,5386.466,5474.332,5561.566,5651.565,5746.624,5841.255,5929.465,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
